Other types of vehicle|What should you do if a lorry approaching a crossroads indicates right but moves towards the kerb on the left?|Stay back and give it room|Phone the police and report the driver|Flash to warn them they've signalled incorrectly|Overtake on the right|1|default|Long vehicles need plenty of space to navigate around tight corners or junctions, ensuring both the cab and trailer make it around without touching either kerb (or other obstacles). In turning left, they may first swing right, and vice versa. Leave them plenty of space and don't attempt to pass them. What looks like a gap as you approach the turning will soon close as the lorry turns.
Other types of vehicle|You are on a wet road. What should you do if spray from a lorry in front of you makes it hard to see to the road?|Overtake quickly|Drop back to leave more space|Use your full-beam headlights|Get closer to the lorry|2|wetroad_hgv|Spray from large vehicles can dramatically affect visibility, making things dangerous. If hit with large amounts of spray from the vehicle in front, drop back. Not only will you be less affected by spray, but you'll have a better view of the road ahead, and more space to stop safely if the vehicle ahead brakes.
Other types of vehicle|Why should you keep well back before overtaking a long or large vehicle?|To get a good view of the road ahead before overtaking|In case the lorry stops and reverses or rolls back|To allow other drivers room to overtake|So you can accelerate into the overtake if visibility ahead is poor|1|default|Staying back from a large vehicle before overtaking will provide you with a good view of the road ahead, letting you know whether it's safe to overtake. You'll also be visible in the long vehicle's mirrors as you begin your manoeuvre.
Other types of vehicle|You are waiting to overtake a lorry when a car moves into the gap in front of you. How should you react?|Overtake both the car and the lorry|Sound your horn|Drop back further|Flash them with your headlights|3|default|It can be frustrating if a driver moves into the gap in front of you just as you were about to overtake. If this happens, stay calm and increase the distance between you and the vehicle in front to ensure you're driving safely.
Other types of vehicle|What should you do if a lorry approaching a roundabout indicates left but is positioned to the right?|Overtake it|Follow it closely|Give it plenty of space and keep back|Sound your horn|3|default|Long vehicles need ample space to manoeuvre, and mini-roundabouts aren’t usually designed with this in mind. To complete their turn, the lorry will have to swing out wide. Give it plenty of space and allow it to make the turn. Do not attempt to pass it.
Other types of vehicle|You're approaching a bus when it signals to move away from a bus stop. How should you react?|Sound your horn to warn it not to pull out|If it is safe to do so, slow down and let it pull away|Flash your lights to warn them you're there|Accelerate and quickly drive past it|2|bus|You should always try to give way to buses pulling away from bus stops, provided doing so is safe. You shouldn't accelerate past the bus or flash your lights to let it out, as this may give other drivers confusing signals. Additionally, while the bus is stopped, be wary of pedestrians crossing in front of it, as you may not be able to see them until they step out.
Other types of vehicle|You are approaching this lorry. How should you react?|Flash your lights at the lorry|Slow down and be prepared to stop|Sound your horn|Continue as normal because it's your right of way|2|lorry_junction|Lorries and other long vehicles need more space to safely complete turns like this, and it's not uncommon for them to temporarily use multiple lanes or carriageways. Slow down or stop to allow them the time and space they need.
Other types of vehicle|What should you do if a lorry approaching a turning indicates left but moves right?|Give it plenty of room and keep back|Speed up to pass it quickly|Assume the signal is a mistake|Overtake when it begins to slow down|1|default|Long vehicles need plenty of space to navigate around tight corners or junctions. In turning left, they may first swing right, and vice versa. Leave them plenty of space and don't attempt to pass them. What looks like a gap as you approach the turning will soon close as the lorry turns.
Other types of vehicle|Some disabled people use powered wheelchairs or scooters. What is their maximum speed?|14 mph|12 mph|20 mph|8 mph|4|default|Powered scooters and wheelchairs designed to be used on the road cannot exceed 8 mph. Those only designed for use on the pavement are limited to 4mph. Both types are extremely vulnerable due to their small size and low top speeds, so you should take extra care around them.
Other types of vehicle|Which lights should you use in heavy traffic on a wet road with a lot of spray?|Full-beam headlights|Dipped headlights|Rear fog lights, provided there is visibility of more than 100 metres|Sidelights only|2|default|You should use dipped headlights when visibility is poor during the day, such as in heavy rain. This helps other drivers see you, but ensures they aren't dazzled. In particularly poor conditions (with visibility under 100 metres), it's recommended to use rear fog lights. Remember to turn them off when conditions improve, as leaving them on could dazzle drivers behind.
Other types of vehicle|Which type of vehicle will usually be safest from side winds?|Cars|High-sided vehicles|Cyclists|Motorcyclists|1|default|Due to their size and weight, cars are least likely to be affected by side winds. That said, they will still have an impact, especially if they take you by surprise. Be especially wary as you pass large vehicles, when driving on exposed roads, and when you pass gaps in hedges and buildings.
Other types of vehicle|When towing a caravan, which type of rear-view mirror should you use?|Ordinary interior mirror|Ordinary door mirrors|Extended-arm side mirrors|An interior wide-angle mirror|3|default|Your view of the road behind will be greatly diminished while towing a trailer or caravan. Extended-arm side mirrors will help you see past the trailer or caravan, giving you a clear view of the road behind.
Other types of vehicle|What should you do when overtaking a cyclist in windy conditions?|Pass close to them|Give them more room|Overtake as quickly as possible|Sound your horn so they move on to the pavement|2|default|Small, lighter vehicles, such as bicycles and motorcycles are more affected by strong winds than cars or lorries. Wind could blow them off course. Be aware of this when overtaking, leaving them plenty of space. You should also be aware that drafts from your vehicle passing too closely could also affect them.
Other types of vehicle|What should you be prepared to do in this situation?|Slow down, stop, and give way|Sound your horn and carry on - it's your right of way|Continue through the gap|Phone the police and report the driver|1|lorry_ahead|When turning, large vehicles often need more space than other vehicles, ensuring they can turn without running their trailer over the kerb or pavement. Be patient, slow down or stop, and allow them to turn.
Other types of vehicle|What should you do when approaching a bus at a bus stop?|Be aware that pedestrians could appear suddenly|Sound your horn to warn the bus of your approach|Warn the driver of your presence by flashing your lights|Pass as quickly as possible|1|bus|Any pedestrians attempting to cross the road past the bus will only become visible as they step onto the road. Be aware of this and keep your speed low. Additionally, watch for the bus signalling to pull away, and give way to it if it is safe to do so.
Other types of vehicle|You are about to emerge from a minor road. You have space to do so, but there's a lorry approaching from the right. Why should you wait?|There could be vehicles behind the lorry|The driver might lose control of the lorry|The lorry might hide an overtaking vehicle|The lorry might unexpectedly turn|3|default|In this scenario, it's possible the lorry is obscuring an overtaking vehicle, or one approaching from behind at high speed, about to overtake. You should wait for the lorry and any other vehicle to pass before emerging, and never assume it is safe. In particular, keep an eye out for motorcycles.
Other types of vehicle|In windy conditions, what should you do if a motorcyclist is overtaking a high-sided vehicle ahead?|Stay back and give them plenty of room|Overtake the motorcyclist as soon as safely possible|Drive closely behind the motorcyclist|Drive adjacent to the motorcyclist|1|default|A high-sided vehicle will temporarily block the motorcyclist from being impacted by side winds, but the motorcyclist could be blown off course as they emerge from beside it. This is a danger for all vehicles in windy conditions, but motorcyclists are more vulnerable due to their smaller size and weight.
Other types of vehicle|Why is overtaking a large vehicle more difficult than overtaking a car?|They have different types of brakes|Their speed is limited|They take longer to pass|They climb hills more slowly|3|default|Ordinarily, it takes more time to overtake longer vehicles than it does shorter ones. You need keep this in mind when planning your manoeuvre, and ensure it is safe. Watch out for oncoming traffic, bends in the road ahead, signs and road markings forbidding overtaking, and upcoming junctions. If you're in any doubt about the safety of overtaking, don't do it.
Other types of vehicle|What should you do if a large vehicle you are following indicates left at a crossroads?|Overtake, leaving enough room|Do not overtake|Overtake, but only if the other side of the road is clear|Overtake, but only once the vehicle has started turning|2|default|The turning vehicle could be obscuring activity at the same junction, another vehicle emerging beyond the lorry, for example. Overtaking in this instance could cause a collision.
Other types of vehicle|Which of these should you do when overtaking a long, slow vehicle on a busy road?|Stay behind the vehicle until waved past by the driver|Stay back to check the road ahead is clear|Sound your horn to warn traffic that you're intending to overtake|Move closer to it, then move out to check the road ahead|2|default|You should stay back from the vehicle in front to get a good view of the road ahead. This will let you know when it is safe to overtake and allow the driver of the long vehicle to see you in their mirrors. You should only ever overtake if you're certain it is safe.
Other types of vehicle|What should you do if the bus you're travelling behind pulls over at a bus stop?|Sound your horn|Keep an eye out for emerging pedestrians|Pull in behind it|Move quickly past the bus|2|default|A bus pulled over by the pavement will block view of pedestrians crossing in front of it, so you should be prepared for pedestrians emerging unexpectedly. If you can't see people queuing to board the bus, it's also possible that the bus is about to pull away, so look out for it signalling. If it's safe to do so, you should give way to a bus pulling away from a bus stop.
Other types of vehicle|Why should you drive more cautiously in areas where trams operate?|They don't have headlights|They have no horn|They cannot stop|They can't steer to avoid other vehicles|4|default|Some road systems accommodate both trams and motor vehicles. Be wary in these systems, as trams cannot steer to avoid you, and often accelerate very quickly. Driving in road systems with trams can take some getting used to, so plan accordingly.
Road and traffic signs|Where would you see road markings like this?|At a level crossing|In an area where trams operate|On a motorway slip road|On a dual carriageway|3|road_and_traffic_sign1|You'll see these markings on motorway slip roads, and should only enter them in the event of an emergency. This is the case for any area marked with chevrons and bordered with a solid white line.
Road and traffic signs|What's the meaning of this sign?|Blind summit ahead|Steep hill upwards|Uneven road ahead|Steep hill downwards|4|road_and_traffic_sign2|This sign indicates there is a steep downwards hill ahead. Change down a gear to help control your speed if necessary, and know that gravity could cause your car to accelerate. Reading the sign from left to right will tell you if the slip is downhill or uphill.
Road and traffic signs|What does the white line along the side of the road indicate?|The edge of the carriageway|No overtaking|A hazard is nearby|No parking|1|road_and_traffic_sign3|The white line to the left indicates the edge of the carriageway. You can use this on many roads to judge your position in poor visibility. Be aware that the line will break at lay-bys, private drives, and junctions.
Road and traffic signs|What's the meaning of this sign?|Side winds|Road noise|Tourist attraction|Airport|1|road_and_traffic_sign4|This sign warns of possible side winds. You'll often find this sign on exposed roads.
Road and traffic signs|What's the meaning of this sign?|No through road|No parking|No stopping|No entry|4|road_and_traffic_sign5|This is a 'no entry' sign, forbidding entry to the road from this direction. They're often found at one end of a one-way street, ensuring all traffic flows in the correct direction. Ignoring these signs is illegal, and creates a risk for you and other drivers.
Road and traffic signs|What's the meaning of this sign?|No parking between Monday and Friday|You may park here between the indicated times on the indicated days|You may not park here between the indicated times on the indicated days|Urban clearway restrictions end here|3|road_and_traffic_sign6|This sign tells you when parking isn't permitted in this area. This is usually done to help keep traffic flowing. During these times, you are still permitted to collect or drop off passengers, but only if your stop is brief. Always check local signs for changes in times and operating hours.
Road and traffic signs|What's the meaning of this sign?|There are traffic calming measures ahead|Hump bridge|The road surface is uneven ahead|There is a low bridge ahead|2|road_and_traffic_sign7|This sign warns of a humped bridge ahead. You likely won't be able to see the road past it, and it may be narrow, so approach slowly with caution. Honk your horn as you approach if the bridge is particularly steep, warning road users on the other side that you're about to cross. Crossing bridges like this too quickly could easily cause a collision, and you may lose control if your wheels lose contact with the road.
Road and traffic signs|What is the meaning of a red traffic light?|Continue if turning left, otherwise stop|Stop behind the line and wait|Continue cautiously|Stop if safe to do so|2|road_and_traffic_sign8|Red traffic lights tell you to stop behind the line and wait. You should always know which light will follow next, and be prepared to act when it appears. In this instance, you'll know that red and amber follows, then green. Anticipate these changes so you're not surprised when they happen.
Road and traffic signs|What's the meaning of this sign?|No right turn|No traffic permitted from the right|The road bends right|The road to the right is closed|1|road_and_traffic_sign9|This is a 'no right turn' sign. It may be that turning right at the junction would be particularly dangerous, or that the adjoining road is a one-way road.
Road and traffic signs|These zigzag lines are found near pelican crossings. What do they tell you?|Short-term parking only|Max 20 mph zone|No parking at any time|Max 30 mph zone|3|road_and_traffic_sign10|These markings indicate you should not park or overtake here. You'll find these either side of pedestrian crossings, and they're designed to improve safety of pedestrians, guaranteeing them a good view of the road.
Road and traffic signs|What's the meaning of this signal?|Trams must stop|Cars must stop|Cars can continue|Large vehicles must stop|1|road_and_traffic_sign11|The green light indicates that regular traffic can continue if it is safe to do so, while the white line tells trams to stop. Even if there are no trams where you normally drive, you should be familiar with signals applying to trams, as they're being introduced in more and more places.
Road and traffic signs|What's the meaning of this sign?|Pelican crossing ahead|Zebra crossing ahead|School crossing patrol|Pedestrian only zone|2|road_and_traffic_sign12|This sign warns of a zebra crossing ahead. As soon as you see this sign, look ahead for the crossing to see if it's in use. Prepare to slow down or stop. Be aware that pedestrians on the pavement might be about to cross, and have right of way.
Road and traffic signs|What's the meaning of this sign?|End of urban area|End of clearway|End of restricted parking area|End of cycle route|3|road_and_traffic_sign13|This indicates the end of a restricted parking area. Despite leaving the restricted parking area, ensure you park safely, and that your parked vehicle doesn't cause an obstruction.
Road and traffic signs|What's the meaning of this sign?|You have priority|No motor vehicles|No overtaking|Two-way traffic|3|road_and_traffic_sign14|This sign means 'no overtaking', and is found in areas where road conditions mean overtaking is too dangerous. Do not attempt to overtake in areas where this sign is present, even if the road ahead looks clear.
Road and traffic signs|Who has priority if traffic lights aren't working?|Traffic turning right|No one|Traffic going straight on|Traffic turning left|2|default|No one has priority at a junction with out of order traffic lights, and you should approach the junction as though it is an unmarked crossroads. Be prepared to give way or stop, and keep an eye out for traffic crossing through the junction from the left and right.
Road and traffic signs|What's the meaning of this sign?|Public phone 1 mile ahead|Parking 1 mile ahead|Public house 1 mile ahead|Passing place 1 mile ahead|2|road_and_traffic_sign15|This sign informs you there is a parking area ahead, giving you time to reduce your speed and enter it safely if you need to stop for a break.
Road and traffic signs|What's the meaning of this sign?|Tall bridge ahead|Narrow road ahead|End of dual carriageway|Narrow bridge ends ahead|3|road_and_traffic_sign16|The dual carriageway will shortly become a single carriageway. If overtaking, be sure that you're back into the left lane well before the dual carriageway ends. Relying on traffic letting you in at the last minute is not a good strategy.
Road and traffic signs|Which of these pieces of information might be giveb by a triangular road sign?|Keep left|Narrow road ahead|Ahead only|Maximum speed|2|road_and_traffic_sign17|Triangular road signs give warnings of upcoming hazards, like narrow roads. Pay close attention to these signs, and prepare to handle the hazard warned of.
Road and traffic signs|What's the meaning of this sign?|There is a mandatory minimum speed limit ahead|There is an advisory maximum speed limit ahead|Mandatory maximum speed limit|There is an advisory separation distance|3|road_and_traffic_sign18|This sign warns of a temporary, compulsory speed limit. Change your speed once you see these signs, adjusting to the new maximum speed. Slowing down early is advised, as there might be roadworks, a queue, or obstruction ahead.
Road and traffic signs|If you see this sign while travelling along a motorway, what should you do?|Move onto the hard shoulder|Immediately turn left|Move into the left lane|Take the next exit|4|road_and_traffic_sign19|This sign indicates that the motorway is closing ahead. If you aren't there already, you should move into the left lane as soon as you're able to, and take the next exit. Moving early is the safest thing to do, as all traffic will be using the same exit, and you can't rely on other traffic letting you in later.
Road and traffic signs|What's the meaning of this sign?|No motor vehicles|Motor vehicles only|No pedestrians|Large vehicles only|1|road_and_traffic_sign20|No motor vehicles' signs indicate that the area ahead is for pedestrians only. You may find this sign near shopping areas and parks.
Road and traffic signs|What's the meaning of this sign?|Water across the road|Tunnel ahead|Uneven road surface|Quayside or River Bank|1|road_and_traffic_sign21|This sign warns of a stream crossing the road ahead. While these are usually safe to drive through, don't assume you can do so safely. The water level may be high following rainfall. If you have any doubts, find another route.
Road and traffic signs|Where on a road will you normally see this marking?|Before a 'give way' sign|Before a 'no through road' sign|Before a 'stop' sign|Before a 'no entry' sign|1|road_and_traffic_sign22|This road marking indicates that there's a 'give way' instruction in place at the junction ahead. It's usually paired with a 'give way' sign, and you should only pull out when you're sure the road is clear. Give way rules still apply if the line across the junction is a double broken line.
Road and traffic signs|You are approaching traffic lights showing red and amber. What should you do?|Be careful, the lights must not be working properly|Stop because they are about to go red|Wait for green|Pass through on red and amber if the road is clear|3|road_and_traffic_sign23|You should not continue until the lights turn green and your exit is clear. Traffic from other directions might still be clearing the junction while the lights are on red and amber.
Road and traffic signs|What is the purpose of triangular signs?|They provide directions|They provide information|They provide warnings|They give orders|3|road_and_traffic_sign24|Triangular signs warn of upcoming hazards. To ensure you don't miss important information, pay attention to every sign you pass.
Road and traffic signs|What's the meaning of this sign?|Road humps ahead|Tunnel entrance ahead|Humped bridge ahead|Soft verges ahead|1|road_and_traffic_sign25|This sign warns of humps in the road ahead. These humps are a traffic-calming measure designed to slow traffic, often in residential areas or areas with high numbers of vulnerable road users. Reduce your speed to go over them safely.
Road and traffic signs|What's the meaning of this sign?|Motorcycles only|Cars only|No cars|No motorcycles|4|road_and_traffic_sign26|This sign forbids use of motorcycles in this area. Obeying road signs is mandatory, so you should take note of each and every sign you pass.
Road and traffic signs|What's the meaning of this sign?|Ring road|No entry|Roundabout|Mini-roundabout|3|road_and_traffic_sign27|This sign indicates there is a roundabout ahead. Look for signs as you approach the roundabout indicating which lane you should be in for your desired exit. Change lanes early, and always signal your intentions.
Road and traffic signs|If you see this sign at a crossroads, what should you do?|Stay at the same speed|Turn around and try a different route|Call the police|Continue with care|4|road_and_traffic_sign28|The traffic lights at this junction are out of order, so this junction should be approached as if it's an unmarked junction. No one has right of way, so take extra care and be prepared to stop.
Road and traffic signs|What's the meaning of this sign?|Give way|Turn left ahead|No through road|T-junction|4|road_and_traffic_sign29|This sign warns of a T-junction ahead, and that you have priority over vehicles emerging from the right. Despite having priority, be wary of emerging vehicles. To ensure you don't miss important information, pay attention to every sign you pass.
Road and traffic signs|On this motorway sign, what does the '25' mean?|The number of the upcoming junction|It shows the distance, in miles, to the next town|The route number of the road|The speed limit on the slip road|1|road_and_traffic_sign30|The '25' on this sign indicates the identification number of the upcoming junction. Use these to gauge how far you've travelled along your planned route. When you see the number for the junction you want, move into the left-hand lane in good time. Don't cut across traffic at the last minute, as this is very dangerous.
Road and traffic signs|What's the meaning of this sign?|Give way|No entry|Mini roundabout|National speed limit applies|4|road_and_traffic_sign31|National speed limits vary depending on the vehicle being driven and the type of road in question. Learning the speed limits shown in The Highway Code is essential for safe driving.
Road and traffic signs|What is the purpose of signs with blue backgrounds?|They give instructions|They provide motorway information|They direct you to the nearest car park|They give warnings|1|road_and_traffic_sign32|Circular, blue signs provide instructions. You'll find them ahead of mini-roundabouts, and with arrows on them giving directions.
Road and traffic signs|What's the meaning of this sign?|Oncoming traffic will be passing you on both sides|Traffic may reach the same destination by passing either side of the sign|Exit at the next junction|Oncoming traffic has right of way|2|road_and_traffic_sign33|You can pass this sign on either side to reach the same destination. You'll often find these signs on one-way streets. Most of the time it's best to stay in the same lane you're already travelling.
Road and traffic signs|What colour and shape are traffic signs that give orders?|Green rectangles|Red triangles|Blue rectangles|Red circles|4|default|Traffic signs that give orders are circular. There are three additional types of sign identifiable by their shapes: Eight-sided 'stop' signs, triangular signs that give warnings, and rectangular signs that convey information or directions.
Road and traffic signs|What do the white lines in the centre of the road mean?|Bus lane ahead|Hazard warning|Upcoming junction|30mph speed limit|2|road_and_traffic_sign34|Long white lines with short gaps between them indicate upcoming hazards. Look ahead whenever you see these hazard warning lines, trying to spot the hazard being warned of, and consider delaying any overtaking or turning off manoeuvres. You'll know when the hazard has passed because the gaps will grow to become longer than the lines.
Road and traffic signs|What's the meaning of this sign?|Waiting restrictions apply|National speed limit applies|Clearway (no stopping)|Waiting permitted|1|road_and_traffic_sign35|This sign means there are waiting restrictions. Numbers on this or an adjoining sign will tell you what the restrictions are.
Road and traffic signs|Which type of vehicle does this sign apply to?|Long vehicles|Slow vehicles|Heavy vehicles|High vehicles|4|road_and_traffic_sign36|This sign applies to high-sided vehicles, and warns of an upcoming height restriction. Vehicles taller than the numbers shown should find another route.
Road and traffic signs|What's the meaning of this sign?|30 miles to the next services|Maximum speed limit of 30 miles per hour|Minimum speed limit of 30 miles per hour|30 miles to the next lay-by|3|road_and_traffic_sign37|This sign tells you that the minimum permitted speed is 30 mph. Signs like this are put in place to keep traffic flowing, and ward off vehicles that can't go faster than this. Despite there being a minimum speed limit, you should still stop or slow in the event of a queue, hazard, or collision.
Road and traffic signs|What's the meaning of this sign?|Road narrows|T-junction|No parking|No through road|4|road_and_traffic_sign38|This sign indicates that there is no through route ahead. It is a dead end, cul-de-sac, or isolated road system.
Road and traffic signs|What's the meaning of this sign?|You have priority over oncoming vehicles|Two-way traffic over a bridge|Oncoming vehicles have priority over you|Two-way traffic crosses a one-way road|4|road_and_traffic_sign39|This sign warns of two-way traffic crossing a one-way street. Look both ways as you navigate the junction, as traffic could be coming from either direction.
Road and traffic signs|What's the meaning of this sign?|Ahead only|Crossroads ahead|Level crossing without a gate ahead|Gated level crossing ahead|2|road_and_traffic_sign40|This sign indicates there is a crossroads ahead, and that traffic going straight through has priority. Despite having priority, be wary of traffic emerging from either side.
Road and traffic signs|You are approaching a junction with broken traffic lights. What is this police officer telling you to do?|Stop at the stop line|Turn right|Keep driving|Turn left|1|road_and_traffic_sign41|The police officer is indicating that you should stop before the line. Consult your copy of the Highway Code for a full list of arm signals. It is mandatory to obey signals from police officers and traffic wardens directing traffic.
Road and traffic signs|When you see this sign, what must you do?|No stopping|Stop if traffic is nearby|Stop if there are pedestrians waiting to cross|Stop even if the road ahead is clear|4|road_and_traffic_sign42|This sign indicates that you need to stop even if the road looks clear. You find signs like this at junctions with reduced visibility or a heavy flow of traffic. Look around for hazards, creep forward to improve visibility, and only emerge when you're sure it's safe to do so.
Road and traffic signs|What's the meaning of this sign?|Cycling permitted|No cycling|No mounted cyclists past this point|Cycle route|4|road_and_traffic_sign43|This sign indicates there is a cycle route ahead. This usually means bicycles will be kept separate from the main flow of traffic, but watch out for cyclists re-joining when the route ends.
Road and traffic signs|What is the purpose of signs with brown backgrounds?|They give motorway directions|They indicate primary roads|They give warnings|They give tourist directions|4|road_and_traffic_sign44|Tourist directions are found on signs with brown backgrounds. You'll often see them on the motorway, and along the easiest route to the attraction.
Road and traffic signs|What's the meaning of this sign?|Level crossing with no gate or barrier ahead|Gated or barrier level crossing ahead|Gated road ahead|Upcoming cattle grid|2|road_and_traffic_sign45|This indicates a level crossing ahead. If the crossing has no signals or attendant, you should stop and look both ways to ensure no trains are approaching. Some of these crossings have telephones linked to signal operators. You can use these to ensure it's safe to cross.
Road and traffic signs|What's the meaning of this sign?|There is a bus lane ahead|Oncoming traffic has priority|You have priority over oncoming vehicles|End of one-way road|3|road_and_traffic_sign46|This sign indicates that you have priority over oncoming traffic, and is usually found near narrow roads, bridges, and roadworks. Oncoming traffic should give way to you, but don't automatically assume they will. If someone isn't giving way, don't force your way through.
Road and traffic signs|What's the meaning of this sign?|Six-road junction ahead|Multi-exit roundabout|Risk of ice|Tourist attraction ahead|3|road_and_traffic_sign47|This sign warns of possible ice. Stopping in icy conditions can take ten times longer. You should take this into account, increasing the gap between you and any vehicles in front, and braking well ahead of turn in the road. Avoid sudden changes in direction or speed, as this could cause your vehicle to lose grip on the road.
Road and traffic signs|This sign is partly obscured by snow. What does it mean?|Give way|Turn left|No entry|Stop|4|road_and_traffic_sign48|It's obvious from the shape of this sign that it's a 'stop' sign. No other sign is octagonal, so even if the wording itself is obscured (by snow, for example) you know you need to stop.
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Rules of the road|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety and your vehicle|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Safety margins|A is correct|A|B|C|D|1|default|Explanation text here
Vehicle handling|A is correct|A|B|C|D|1|default|Explanation text here
Vehicle handling|A is correct|A|B|C|D|1|default|Explanation text here
Vehicle handling|A is correct|A|B|C|D|1|default|Explanation text here
Vehicle handling|A is correct|A|B|C|D|1|default|Explanation text here
